"GUID","Product Name","Product Description","NetVolume (m³)","NetWeight (kg)","OuterSurfaceArea (mm²)","Area (mm²)","Volume (m³)","Area per tons (mm²)","Net surface area (mm²)","Volume (m³)","Weight (kg)","CenterOfGravityX (mm)","CenterOfGravityZ (mm)","CenterOfGravityY (mm)","Height (mm)","Length (mm)","Width (mm)"
"2W29w0DJDFbgStQOcjcihV","PLATE","PL6*50","0.00001649852409758947","--","--","7056.263952928822","0.00001649852409758947","54483000","7000.000000000001","0","0.13","510.6082906996824","23403.00107201932","2572.444620037616","50","110","6"
"3TgApr4x11w87JhJDbTthc","PLATE","PL6*45","0.000010951371320746079","--","--","4718.4908537401125","0.000010951371320746079","54886000","5000","0","0.09","4445.981920133948","19403.001072019164","2001.7763980772343","45.2","60","6"
"2EZb7srIH4yAbQzeWrM$ER","PLATE","PL6*45","0.000010951371320746079","--","--","4718.4908537401125","0.000010951371320746079","54886000","5000","0","0.09","21.018079856029708","19403.001072019164","2001.7763980772343","45.2","60","6"
"0iSBt9UJH7jvsf_F1KvGFW","PLATE","PL6*45","0.000010951371320746079","--","--","4718.4908537401125","0.000010951371320746079","54886000","5000","0","0.09","21.018079856029708","23403.00107201932","2001.7763980772343","45.2","60","6"
"0_bhQVZgjCugWMG9pEwXw9","PLATE","PL6*150","0.00013994792332402633","--","--","50324.864572476916","0.00013994792332402633","45809000","50000.00000000001","0","1.1","2147.509120365162","29323.235755938505","2233.5199479610255","150","171","6"
"0HTuUtZs545uGKs$A5rh8H","PLATE","PL6*150","0.00013994792332402633","--","--","50324.864572476916","0.00013994792332402633","45809000","50000.00000000001","0","1.1","2319.488286105156","29323.235755938505","2233.441722046017","150","171","6"
"2Ns51tDaPFg9tyFy4b8u2s","PLATE","PL6*150","0.00013994792332402633","--","--","50324.864572476916","0.00013994792332402633","45809000","50000.00000000001","0","1.1","2233.441722046017","29323.235755938505","2147.509120365162","150","171","6"
"3VnOQHA4vCjOAZ_ovCrVM8","PLATE","PL6*150","0.00013994792332402633","--","--","50324.864572476916","0.00013994792332402633","45809000","50000.00000000001","0","1.1","2233.5199479610255","29323.235755938505","2319.488286105156","150","171","6"
"3oa$f$imn7bAlrrRdpNY5y","PLATE","PL8*80","0.0001376000000002072","--","--","39473.1443172886","0.0001376000000002072","36544000","39000","0","1.08","1746.6764032218941","19421.00387380689","2829.5923448383496","80","270","8"
"2LGkYGSD13UgpIjM1MkL0t","PLATE","PL8*80","0.00013695756071007605","--","--","39193.091661802435","0.00013695756071007605","36505000.00000001","39000","0","1.07","1747.095686404588","23423.625730961634","2829.5923448383496","80","265","8"
"14g914_On2UfkxDpsCUVAQ","PLATE","PL8*80","0.00013695756071007605","--","--","39193.091661802435","0.00013695756071007605","36505000.00000001","39000","0","1.07","1747.095686404588","23423.625730961634","1637.4898795721608","80","265","8"
"0TNQ_t19XEYuY$pyF9BkTS","PLATE","PL8*80","0.00013541871171325582","--","--","38795.69002209265","0.00013541871171325582","36554000","39000","0","1.06","1637.5069836451069","19420.579881659905","2720.286901208623","80","265","8"
"1egud5dwH47fYAnqB3rfug","PLATE","PL8*80","0.00013541871171325582","--","--","38795.69002209265","0.00013541871171325582","36554000","39000","0","1.06","2829.492967041343","19420.579881659905","1746.7395309067388","80","265","8"
"3MljWz5uT8cg0CccAwW3QW","PLATE","PL8*80","0.00013541871171325582","--","--","38795.69002209265","0.00013541871171325582","36554000","39000","0","1.06","1637.5069836451069","19420.579881659905","1746.7395309067388","80","265","8"
"2jg4pOVh13fh8g79cTcybi","PLATE","PL8*80","0.00013541871171325582","--","--","38795.69002209265","0.00013541871171325582","36554000","39000","0","1.06","2829.492967041343","19420.579881659905","2720.286901208623","80","265","8"
"3fBR3wRd9FLPpaOPcj5Tao","PLATE","PL8*60","0.0004991999999999808","3.9187199999998494","142399.9999999946","142399.9999999946","0.0004991999999999808","36338000","142000.00000000003","0","3.92","2837.4999994410687","19185.003296359107","2233.5199479610255","60","1040","8"
"26Rz9$aHn3mBOFF6vR8voN","PLATE","PL8*60","0.0004991999999999808","3.9187199999998494","142399.9999999946","142399.9999999946","0.0004991999999999808","36338000","142000.00000000003","0","3.92","1629.499999993511","19185.003296359107","2233.5199479610255","60","1040","8"
"2iz_dcRHnFYxhafuS5aYW4","PLATE","PL8*80","0.00013280000000000098","--","--","38117.92093042686","0.00013280000000000098","36565000.00000001","38000","0","1.04","1637.4898795721608","23421.578313256217","2720.286901208623","80","260","8"
"13IzaFZPrEdQaR1L7Gx8Mf","PLATE","PL8*80","0.00013280000000000098","--","--","38117.92093042686","0.00013280000000000098","36565000.00000001","38000","0","1.04","2829.5923448383496","23421.578313256217","2720.286901208623","80","260","8"
"3e3bly0IX0fgALH59v8igY","PLATE","PL3*400","0.0004949995004723752","--","--","334681.329866701","0.0004949995004723752","86131000","335000","0","3.8899999999999997","1420.0042368193074","7279.116290952239","662.0124277590228","400","450","3"
"22bUBkM3z39xk61JD5H8pw","PLATE","PL160*70","0.00010798849179273124","--","--","40349.66357283792","0.00010798849179273124","47598000.00000001","40000.05955373641","0","0.8500000000000001","2233.441722046017","29313.465676658176","2127.9823452550286","70","70","160"
"2MPBeU9NrDtPUT4IQSeyc2","PLATE","PL160*70","0.00010798849179273124","--","--","40349.66357283792","0.00010798849179273124","47598000.00000001","40000.05955373641","0","0.8500000000000001","2233.5199479610255","29313.465676658176","2339.0232959173563","70","70","160"
"0_zcUICbH6R92w8r12vJOG","PLATE","PL8*100","0.0005880773965428447","--","--","160126.59146304504","0.0005880773965428447","34686000","160000","0.001","4.619999999999999","4576.470466755885","19472.011377483315","2233.5199479610255","100","742.6","8"
"3vh$lExc13pvQGiJ12YzNm","PLATE","PL8*100","0.0005880773965428447","--","--","160126.59146304504","0.0005880773965428447","34686000","160000","0.001","4.619999999999999","-109.4704667658918","19472.011377483315","2233.5199479610255","100","742.6","8"
"0rQ3FETLrDLAEashYG0n1c","PLATE","PL8*100","0.0005880773965428447","--","--","160126.59146304504","0.0005880773965428447","34686000","160000","0.001","4.619999999999999","-109.4704667658918","23472.011377476894","2233.5199479610255","100","742.6","8"
"3Vv2HgeI92w9za227kzBup","PLATE","PL8*100","0.00041195071166564743","--","--","112574.92033596481","0.00041195071166564743","34812000","113000.00000000001","0","3.23","-609.7804665242198","23472.011377476894","2233.5199479610255","100","522.6","8"
"0FIhMfHTj7ax4MJ4D74LUx","PLATE","PL8*100","0.00041195071166564743","--","--","112574.92033596481","0.00041195071166564743","34812000","113000.00000000001","0","3.23","-609.7804665242198","19472.011377483315","2233.5199479610255","100","522.6","8"
"1gmtw9DJr7kg0LA4RtwBTp","PLATE","PL8*100","0.00041195071166564743","--","--","112574.92033596481","0.00041195071166564743","34812000","113000.00000000001","0","3.23","5076.780466514205","19472.011377483315","2233.5199479610255","100","522.6","8"
"2goWry2Nv5merxOau3wXmK","PLATE","PL8*80","0.00013916899810807927","--","--","39870.77932193845","0.00013916899810807927","36496000.00000001","40000.05955373641","0","1.09","2719.9434108315577","19421.483074025185","1637.4898795721608","80","270","8"
"1TrpLf_mzEyh3eSWr14tcb","PLATE","PL8*80","0.00013916899810807927","--","--","39870.77932193845","0.00013916899810807927","36496000.00000001","40000.05955373641","0","1.09","2719.9434108315577","19421.483074025185","2829.5923448383496","80","270","8"
"0i3AmeGrf0LO4rxO7QwzSs","PLATE","PL8*60","0.000057999752268116647","--","--","17630.91839584198","0.000057999752268116647","38724000.00000001","18000.000000000004","0","0.46","2728.1641998164946","24332.32796883809","1637.5069836451069","60","145","8"
"3yl3W407L1xgGV0elY0ufo","PLATE","PL8*60","0.000057999752268116647","--","--","17630.91839584198","0.000057999752268116647","38724000.00000001","18000.000000000004","0","0.46","2728.1641998164946","24332.32796883809","2829.492967041343","60","145","8"
"05gQapjszFlQ7j$6uebRIa","PLATE","PL8*40","0.000015195537849728408","--","--","5256.027537822103","0.000015195537849728408","44063000.00000001","5000","0","0.12000000000000001","2829.5923448383496","24281.805589732736","1731.7264548818384","40","60","8"
"2ZyM9VOsb1uxxDrgMCy7eu","PLATE","PL8*40","0.000015195537849728408","--","--","5256.027537822103","0.000015195537849728408","44063000.00000001","5000","0","0.12000000000000001","2829.5923448383496","24281.805589732736","2735.283483525423","40","60","8"
"1wA$fW9NzCDQDQhcHEZCl8","PLATE","PL8*80","0.00013916899810807927","--","--","39870.77932193845","0.00013916899810807927","36495000.00000001","40000.05955373641","0","1.09","1747.095686404588","19421.483074025185","1637.5069836451069","80","270","8"
"0dTeavnYv2XA6fJgKWwX_z","m","L35*4","0.00013494081317402568","1.05928538341776","69514.96814490716","72087.52213773842","0.00013494081317402568","64887000","72000.00000000001","0","1.07","472.8515676300132","19670.53289010728","1868.331455078972","35","511.1","35"
"3R_xeB7RvDhfdZrhgU3b31","m","L35*4","0.00013494081317402568","1.05928538341776","69514.96814490716","72087.52213773842","0.00013494081317402568","64887000","72000.00000000001","0","1.07","472.8515676300132","23670.532890106777","1868.331455078972","35","511.1","35"
